epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
376,310.99,0.33428,0.29676,0.77695,0.91474,0.911,0.93695,0.85683,0.29429,0.2595,0.76656,0.00071875,0.00071875,0.00071875
377,311.772,0.35921,0.30431,0.78114,0.91092,0.90693,0.93482,0.85318,0.29385,0.26317,0.76687,0.000694,0.000694,0.000694
378,312.529,0.35111,0.3097,0.77937,0.91023,0.90576,0.93465,0.85409,0.29403,0.26224,0.76668,0.00066925,0.00066925,0.00066925
379,313.306,0.34187,0.30532,0.77787,0.91371,0.90938,0.93701,0.85603,0.29914,0.2612,0.76649,0.0006445,0.0006445,0.0006445
380,314.097,0.35136,0.30194,0.78193,0.91057,0.92086,0.94132,0.85325,0.35,0.26906,0.76771,0.00061975,0.00061975,0.00061975
381,314.859,0.33899,0.29947,0.78122,0.91638,0.92021,0.94191,0.85131,0.36049,0.27065,0.76779,0.000595,0.000595,0.000595
382,315.62,0.34943,0.30044,0.77887,0.91686,0.9219,0.942,0.85471,0.34327,0.26301,0.7673,0.00057025,0.00057025,0.00057025
383,316.375,0.34386,0.2925,0.77814,0.93004,0.91676,0.94232,0.85932,0.32178,0.25669,0.76668,0.0005455,0.0005455,0.0005455
384,317.392,0.35633,0.31034,0.78189,0.92293,0.92448,0.94273,0.861,0.3075,0.25386,0.76636,0.00052075,0.00052075,0.00052075
385,318.159,0.34248,0.30049,0.77887,0.92153,0.92479,0.94351,0.86145,0.30444,0.25322,0.76609,0.000496,0.000496,0.000496
386,318.909,0.34257,0.2934,0.78109,0.92402,0.92562,0.94324,0.86223,0.29763,0.25145,0.76596,0.00047125,0.00047125,0.00047125
387,319.713,0.3281,0.29246,0.78166,0.92157,0.92789,0.94341,0.86294,0.30229,0.25365,0.76617,0.0004465,0.0004465,0.0004465
388,320.494,0.32099,0.28887,0.77938,0.91515,0.93748,0.94393,0.8598,0.3127,0.25648,0.76642,0.00042175,0.00042175,0.00042175
389,321.27,0.31631,0.28952,0.78127,0.91465,0.94073,0.94484,0.86219,0.3068,0.25435,0.76618,0.000397,0.000397,0.000397
390,322.03,0.32941,0.29061,0.77905,0.91491,0.93982,0.94518,0.8652,0.29465,0.24955,0.76576,0.00037225,0.00037225,0.00037225
391,324.672,0.40221,0.38309,0.77077,0.91584,0.9365,0.94458,0.86764,0.28552,0.24547,0.76518,0.0003475,0.0003475,0.0003475
392,325.474,0.37667,0.3459,0.7708,0.93045,0.91892,0.9417,0.8636,0.28439,0.24906,0.76461,0.00032275,0.00032275,0.00032275
393,326.181,0.36048,0.3274,0.77846,0.93076,0.91515,0.94142,0.85954,0.28901,0.25505,0.76467,0.000298,0.000298,0.000298
394,326.893,0.36597,0.32968,0.77345,0.92827,0.91225,0.93958,0.858,0.29514,0.26079,0.76497,0.00027325,0.00027325,0.00027325
395,327.594,0.35095,0.31225,0.77199,0.91788,0.91342,0.93658,0.85381,0.30226,0.2647,0.76531,0.0002485,0.0002485,0.0002485
396,328.336,0.32629,0.29579,0.77298,0.9036,0.91821,0.93461,0.85018,0.31874,0.27098,0.76583,0.00022375,0.00022375,0.00022375
397,329.029,0.3604,0.32458,0.77358,0.90796,0.91719,0.93398,0.84826,0.32408,0.27384,0.76612,0.000199,0.000199,0.000199
398,329.752,0.33625,0.30699,0.77152,0.91311,0.9115,0.93269,0.84556,0.32763,0.27544,0.7662,0.00017425,0.00017425,0.00017425
399,330.462,0.33889,0.30354,0.77085,0.92124,0.90638,0.93232,0.84532,0.32952,0.27716,0.76621,0.0001495,0.0001495,0.0001495
400,331.446,0.33215,0.30072,0.77154,0.91998,0.90851,0.93211,0.84481,0.32491,0.27593,0.76605,0.00012475,0.00012475,0.00012475
