epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
376,281.051,0.31895,0.27612,0.77631,0.9245,0.92499,0.95,0.86778,0.29652,0.24579,0.76583,0.00071875,0.00071875,0.00071875
377,281.765,0.33404,0.28227,0.78054,0.94027,0.90798,0.94817,0.86747,0.28525,0.24573,0.76559,0.000694,0.000694,0.000694
378,282.48,0.32973,0.28354,0.77822,0.94019,0.90749,0.94721,0.86694,0.28646,0.24659,0.7656,0.00066925,0.00066925,0.00066925
379,283.21,0.32145,0.28009,0.7775,0.93881,0.9125,0.94763,0.86607,0.29432,0.24667,0.76564,0.0006445,0.0006445,0.0006445
380,283.957,0.33249,0.28039,0.78134,0.93172,0.9179,0.947,0.86777,0.29128,0.24704,0.7657,0.00061975,0.00061975,0.00061975
381,284.702,0.31244,0.27512,0.78046,0.93275,0.91029,0.94654,0.86673,0.28219,0.24888,0.76557,0.000595,0.000595,0.000595
382,285.421,0.32163,0.27643,0.77799,0.94007,0.90356,0.94675,0.86674,0.27688,0.25094,0.76567,0.00057025,0.00057025,0.00057025
383,286.132,0.32429,0.27561,0.77696,0.94501,0.90195,0.94714,0.86611,0.27792,0.25271,0.76583,0.0005455,0.0005455,0.0005455
384,286.875,0.33596,0.2872,0.78078,0.94184,0.90302,0.94787,0.86542,0.28611,0.25516,0.76568,0.00052075,0.00052075,0.00052075
385,287.588,0.33277,0.28399,0.7781,0.94022,0.90641,0.94819,0.86543,0.29061,0.25459,0.76593,0.000496,0.000496,0.000496
386,288.289,0.3225,0.27565,0.78001,0.91728,0.92757,0.9483,0.86519,0.28756,0.25257,0.76569,0.00047125,0.00047125,0.00047125
387,289.002,0.31403,0.27523,0.78082,0.91763,0.92977,0.94748,0.86409,0.29078,0.25558,0.76571,0.0004465,0.0004465,0.0004465
388,289.758,0.30663,0.2731,0.7782,0.91913,0.93062,0.94769,0.86566,0.29407,0.25431,0.76608,0.00042175,0.00042175,0.00042175
389,290.51,0.29912,0.27235,0.78018,0.91731,0.93104,0.94818,0.86682,0.29718,0.25383,0.76601,0.000397,0.000397,0.000397
390,291.266,0.31563,0.27317,0.77853,0.91357,0.93131,0.94909,0.86683,0.2967,0.25356,0.76598,0.00037225,0.00037225,0.00037225
391,293.344,0.41543,0.39569,0.77217,0.91794,0.9302,0.9484,0.86553,0.29281,0.25151,0.76567,0.0003475,0.0003475,0.0003475
392,294.009,0.38357,0.35332,0.77186,0.93506,0.92413,0.9476,0.86533,0.29165,0.24993,0.7651,0.00032275,0.00032275,0.00032275
393,294.649,0.34947,0.31605,0.7784,0.94026,0.92136,0.94785,0.86453,0.30071,0.25137,0.765,0.000298,0.000298,0.000298
394,295.292,0.37414,0.33686,0.77332,0.93617,0.92276,0.94698,0.86379,0.31092,0.25504,0.76556,0.00027325,0.00027325,0.00027325
395,295.929,0.35014,0.3084,0.77163,0.93373,0.9244,0.94574,0.86167,0.32297,0.2624,0.76621,0.0002485,0.0002485,0.0002485
396,296.59,0.31455,0.28268,0.77181,0.93386,0.92345,0.94727,0.85524,0.35175,0.27626,0.76766,0.00022375,0.00022375,0.00022375
397,297.238,0.34902,0.3072,0.77254,0.94235,0.92186,0.94815,0.85207,0.36577,0.28064,0.76829,0.000199,0.000199,0.000199
398,297.89,0.3209,0.29353,0.77066,0.94535,0.91942,0.94837,0.84834,0.37981,0.28702,0.76859,0.00017425,0.00017425,0.00017425
399,298.534,0.32477,0.28883,0.76987,0.93267,0.92885,0.94898,0.84632,0.39159,0.29255,0.76888,0.0001495,0.0001495,0.0001495
400,299.192,0.32252,0.28804,0.77087,0.9345,0.91699,0.94772,0.84156,0.39736,0.29577,0.76878,0.00012475,0.00012475,0.00012475
